,Id,lid,Output_Voucher_No,Output_Voucher_Date,Output_Item_Code,FG_Name,Output_Item_Name,Output_Batch_No,Output_Purity,Output_Recovery,Output_UOM,Output_Quantity,JobWork_Rate,JobWork_Value,Output_Rate,Output_Value,Consume_lid,Consume_Voucher_No,Consume_Voucher_Date,Consume_Item_Code,Consume_Item_Name,Consume_Batch_No,Consume_UOM,Consume_Quantity,Consume_Rate,Consume_Value
414,415,243338,SSM2324JWGRN00041,27/04/2023,26000083,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,4-FTMP CRUDE,#18+19+20+21/23,0,0,KGS,2220.0,180.81,401398.2,1820.6,4041733.03,,,,,,,,,,
415,416,472971,SSM2425JWGRN00041,18/05/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#17/24,0,0,KGS,7105.0,0.0,0.0,99.82,709231.1,,,,,,,,,,
416,417,472971,SSM2425JWGRN00041,18/05/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#17/24,0,0,KGS,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
417,418,465246,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,472971.0,SSM2425JWGRN00041,2024-05-18,26000028,"RECOVERED 2,4 DCT",24EDCBL1040004,KGS,600.0,220.9,69881.66
418,419,467694,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,472971.0,SSM2425JWGRN00041,2024-05-18,26000028,"RECOVERED 2,4 DCT",25EDCBL1020001,KGS,2100.0,171.57,225520.25
419,420,48570,SSM2223JWGRN00042,23/06/2022,28000026,3-BROMO-1-(3-CHLOROPYRIDINE-2-YL)-1H-PYRAZOLE-5-CARBOXYLIC ACID,BCPA SFG,#006/22,,,KGS,81.0,10.0,810.0,9795.97,793473.54,,,,,,,,,,
420,421,46602,,,,3-BROMO-1-(3-CHLOROPYRIDINE-2-YL)-1H-PYRAZOLE-5-CARBOXYLIC ACID,,,,,,,,,,,48570.0,SSM2223JWGRN00042,2022-06-23,26000190,BCPA (WET POWDER),,KGS,104.0,7621.77,792663.54
421,422,473259,SSM2425JWGRN00042,21/05/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#18/24,0,0,KGS,7165.0,0.0,0.0,101.77,729160.55,,,,,,,,,,
422,423,473259,SSM2425JWGRN00042,21/05/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#18/24,0,0,KGS,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
423,424,467694,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,473259.0,SSM2425JWGRN00042,2024-05-21,26000028,"RECOVERED 2,4 DCT",25EDCBL1020001,KGS,1255.0,287.09,134775.2
424,425,468447,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,473259.0,SSM2425JWGRN00042,2024-05-21,26000028,"RECOVERED 2,4 DCT",25BDCBL1020006,KGS,85.0,101.99,8668.96
425,426,468447,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,473259.0,SSM2425JWGRN00042,2024-05-21,26000028,"RECOVERED 2,4 DCT",25BDCBL1020007,KGS,2475.0,115.49,257243.46
426,427,50607,SSM2223JWGRN00043,25/06/2022,31000026,METHYL-2-CHLORO PROPIONATE,METHYL-2-CHLORO PROPIONATE,BLD#090622,,,KGS,2650.0,66.25,175562.5,227.39,602579.42,,,,,,,,,,
427,428,16815,,,,METHYL-2-CHLORO PROPIONATE,,,,,,,,,,,50607.0,SSM2223JWGRN00043,2022-06-25,29000032,M2CP INTERCUT-1,#12-14/21-22,KGS,1275.0,72.56,92514.0
428,429,16815,,,,METHYL-2-CHLORO PROPIONATE,,,,,,,,,,,50607.0,SSM2223JWGRN00043,2022-06-25,29000032,M2CP INTERCUT-1,#15-21/21-22,KGS,2968.0,98.09,291131.12
429,430,16815,,,,METHYL-2-CHLORO PROPIONATE,,,,,,,,,,,50607.0,SSM2223JWGRN00043,2022-06-25,29000032,M2CP INTERCUT-1,#22/21-22,KGS,400.0,94.52,37808.0
430,431,244836,SSM2324JWGRN00043,30/04/2023,31000040,"4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE","4-HYDROXY-3-(2,4,6-TRIMETHYLPHENYL)-1-OXASPIRO[4.4]NON-3-EN-2-ONE",24-SPIR0000002,0,0,KGS,3000.0,228.0,684000.0,1534.19,4602555.17,,,,,,,,,,
431,432,244836,SSM2324JWGRN00043,30/04/2023,26000008,"2,3 DI CHLORO PYRIDINE","2,3 DCP CRUDE",24-SPIR0000002,0,0,KGS,0.0,50.0,0.0,0.0,0.0,,,,,,,,,,
432,433,227436,,,,C-5 HYDROXY ESTER,,,,,,,,,,,244836.0,SSM2324JWGRN00043,2023-04-30,28000014,C-5 HYDROXY ESTER SFG,23ECFIV2020079,KGS,2278.0,619.16,1018387.55
433,434,227436,,,,"2,4,6 TRIMETHYL PHENYL ACETYL CHLORIDE",,,,,,,,,,,244836.0,SSM2324JWGRN00043,2023-04-30,28000003,"2,4,6 TMPAC SFG",24ATMPA4040001	,KGS,971.0,748.75,373519.35
434,435,232173,,,,"2,4,6 TRIMETHYL PHENYL ACETYL CHLORIDE",,,,,,,,,,,244836.0,SSM2324JWGRN00043,2023-04-30,28000003,"2,4,6 TMPAC SFG",24ATMPA4040001	,KGS,5.0,384.68,1923.38
435,436,232173,,,,"2,4,6 TRIMETHYL PHENYL ACETYL CHLORIDE",,,,,,,,,,,244836.0,SSM2324JWGRN00043,2023-04-30,28000003,"2,4,6 TMPAC SFG",24ATMPA4020001	,KGS,1780.0,1038.39,1491402.62
436,437,475347,SSM2425JWGRN00043,25/05/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#19/24,0,0,KGS,7265.0,0.0,0.0,98.86,718213.83,,,,,,,,,,
437,438,475347,SSM2425JWGRN00043,25/05/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#19/24,0,0,KGS,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
438,439,468447,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,475347.0,SSM2425JWGRN00043,2024-05-25,26000028,"RECOVERED 2,4 DCT",25BDCBL1020007,KGS,275.0,1039.37,28582.61
439,440,471061,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,475347.0,SSM2425JWGRN00043,2024-05-25,26000028,"RECOVERED 2,4 DCT",24EDCBL1040004,KGS,80.0,116.47,9317.56
440,441,471061,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,475347.0,SSM2425JWGRN00043,2024-05-25,26000028,"RECOVERED 2,4 DCT",25EDCBL1020002,KGS,3450.0,110.11,351840.73
441,442,51469,SSM2223JWGRN00044,30/06/2022,26000109,C-6 HYDROXY ESTER,C-6 HYDROXY ESTER CRUDE,#001+002/22,,,KGS,3186.0,40.5,129033.0,435.56,1387680.22,,,,,,,,,,
442,443,244895,SSM2324JWGRN00044,27/04/2023,31000009,"2,6 DIMETHOXY BENZOIC ACID","2,6 DIMETHOXY BENZOIC ACID",#08+09(I)/23,0,0,KGS,1200.0,335.0,402000.0,2261.28,2713534.42,,,,,,,,,,
443,444,231680,,,,"2,6 DIMETHOXY BENZOIC ACID",,,,,,,,,,,244895.0,SSM2324JWGRN00044,2023-04-27,26000168,"2,6 DMBN (STAGE-II) TOLUENE MLR",23BDMBA1050002,KGS,278.0,7.73,1390.0
444,445,231680,,,,"2,6 DIMETHOXY BENZOIC ACID",,,,,,,,,,,244895.0,SSM2324JWGRN00044,2023-04-27,26000168,"2,6 DMBN (STAGE-II) TOLUENE MLR",23BDMBA1050003,KGS,9.0,5.0,45.0
445,446,232237,,,,"2,6 DIMETHOXY BENZOIC ACID",,,,,,,,,,,244895.0,SSM2324JWGRN00044,2023-04-27,26000168,"2,6 DMBN (STAGE-II) TOLUENE MLR",23BDMBA1050003,KGS,711.0,5.0,3555.0
446,447,482187,SSM2425JWGRN00044,02/06/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#20/24,0,0,KGS,7056.0,0.0,0.0,101.32,714902.69,,,,,,,,,,
447,448,482187,SSM2425JWGRN00044,02/06/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#20/24,0,0,KGS,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
448,449,471061,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,482187.0,SSM2425JWGRN00044,2024-06-02,26000028,"RECOVERED 2,4 DCT",25EDCBL1020002,KGS,275.0,1381.4,28045.28
449,450,472372,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,482187.0,SSM2425JWGRN00044,2024-06-02,26000028,"RECOVERED 2,4 DCT",25BDCBL1020008	,KGS,3720.0,106.23,386836.57
450,451,51511,SSM2223JWGRN00045,30/06/2022,26000109,C-6 HYDROXY ESTER,C-6 HYDROXY ESTER CRUDE,#003+004/22,,,KGS,3860.0,40.5,156330.0,238.3,919843.1,,,,,,,,,,
451,452,244904,SSM2324JWGRN00045,29/04/2023,31000009,"2,6 DIMETHOXY BENZOIC ACID","2,6 DIMETHOXY BENZOIC ACID",#09(II)/23,0,0,KGS,900.0,335.0,301500.0,2025.89,1823300.69,,,,,,,,,,
452,453,482303,SSM2425JWGRN00045,06/06/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#21/24,0,0,KGS,7055.0,0.0,0.0,100.95,712236.11,,,,,,,,,,
453,454,482303,SSM2425JWGRN00045,06/06/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#21/24,0,0,KGS,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
454,455,472372,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,482303.0,SSM2425JWGRN00045,2024-06-06,26000028,"RECOVERED 2,4 DCT",25BDCBL1020008	,KGS,80.0,4939.45,8319.07
455,456,472372,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,482303.0,SSM2425JWGRN00045,2024-06-06,26000028,"RECOVERED 2,4 DCT",25EDCBL1020001,KGS,15.0,107.39,1610.86
456,457,475073,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,482303.0,SSM2425JWGRN00045,2024-06-06,26000028,"RECOVERED 2,4 DCT",24EDCBL1040004,KGS,590.0,116.47,68716.97
457,458,475073,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,482303.0,SSM2425JWGRN00045,2024-06-06,26000028,"RECOVERED 2,4 DCT",25BDCBL1020006,KGS,1633.0,101.99,166545.98
458,459,475073,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,482303.0,SSM2425JWGRN00045,2024-06-06,26000028,"RECOVERED 2,4 DCT",25EDCBL1020001,KGS,23.0,107.39,2469.98
459,460,475073,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,482303.0,SSM2425JWGRN00045,2024-06-06,26000028,"RECOVERED 2,4 DCT",25CDCBL1020007,KGS,870.0,103.57,90107.34
460,461,475073,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,482303.0,SSM2425JWGRN00045,2024-06-06,26000028,"RECOVERED 2,4 DCT",25BDCBL1020007,KGS,40.0,103.52,4140.79
461,462,475073,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,482303.0,SSM2425JWGRN00045,2024-06-06,26000028,"RECOVERED 2,4 DCT",25EDCBL1020003,KGS,839.0,103.83,87114.02
462,463,476428,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,482303.0,SSM2425JWGRN00045,2024-06-06,26000028,"RECOVERED 2,4 DCT",25EDCBL1020003,KGS,600.0,162.67,62298.46
463,464,55614,SSM2223JWGRN00046,14/06/2022,26000083,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,4-FTMP CRUDE,#49+50+51+52/22,,,KGS,2588.0,161.0,416668.0,2160.51,5591404.42,,,,,,,,,,
464,465,35628,,,,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,,,,,,,,,,,55614.0,SSM2223JWGRN00046,2022-06-14,26000086,4-FTMP RECOVERED TOLUENE,23DFTMP1020007,KGS,697.0,8.07,4060.38
465,466,244906,SSM2324JWGRN00046,30/04/2023,31000009,"2,6 DIMETHOXY BENZOIC ACID","2,6 DIMETHOXY BENZOIC ACID",#10/23,0,0,KGS,1050.0,335.0,351750.0,3203.37,3363543.04,,,,,,,,,,
466,467,196594,,,,"2,6 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,244906.0,SSM2324JWGRN00046,2023-04-30,26000164,"2,6 DCBN (STAGE-I) DRY POWDER",23BDMBA1010031,KGS,797.0,1388.64,797534.55
467,468,196594,,,,"2,6 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,244906.0,SSM2324JWGRN00046,2023-04-30,26000164,"2,6 DCBN (STAGE-I) DRY POWDER",23BDMBA1010032,KGS,103.0,9706.53,126506.86
468,469,207085,,,,"2,6 DIMETHOXY BENZOIC ACID",,,,,,,,,,,244906.0,SSM2324JWGRN00046,2023-04-30,26000167,"2,6 DMBN (STAGE-II) WET POWDER",23BDMBA2010018,KGS,1250.0,2140.72,1899419.88
469,470,482532,SSM2425JWGRN00046,22/05/2024,28000031,"2,4 DICHLORO BENZALDEHYDE","2,4 DICHLORO BENZOIC ACID SFG",#358,0,0,KGS,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
470,471,482532,SSM2425JWGRN00046,22/05/2024,28000031,"2,4 DICHLORO BENZALDEHYDE","2,4 DICHLORO BENZOIC ACID SFG",#358,0,0,KGS,1028.0,0.0,0.0,138.76,142644.84,,,,,,,,,,
471,472,55623,SSM2223JWGRN00047,04/07/2022,26000177,3-BROMO-1-(3-CHLOROPYRIDINE-2-YL)-1H-PYRAZOLE-5-CARBOXYLIC ACID,BCPA (STAGE-I) DRY POWDER,#001/22,,,KGS,203.0,10.0,2030.0,5008.06,1016635.83,,,,,,,,,,
472,473,52783,,,,3-BROMO-1-(3-CHLOROPYRIDINE-2-YL)-1H-PYRAZOLE-5-CARBOXYLIC ACID,,,,,,,,,,,55623.0,SSM2223JWGRN00047,2022-07-04,26000176,BCPA (STAGE-I) WET POWDER,,KGS,165.0,4980.35,821758.45
473,474,52783,,,,3-BROMO-1-(3-CHLOROPYRIDINE-2-YL)-1H-PYRAZOLE-5-CARBOXYLIC ACID,,,,,,,,,,,55623.0,SSM2223JWGRN00047,2022-07-04,26000177,BCPA (STAGE-I) DRY POWDER,,KGS,69.0,2794.89,192847.38
474,475,246736,SSM2324JWGRN00047,02/05/2023,26000218,"2,5 DIMETHYL PHENYL ACETYL CHLORIDE",DISTILLED P-XYLENE,AAL/025/23-24,0,0,KGS,4702.0,10.0,47020.0,149.92,704907.81,,,,,,,,,,
475,476,58393,SSM2223JWGRN00048,07/07/2022,26000097,C-5 HYDROXY ESTER,C-5 HYDROXY ESTER CRUDE,#03+04/22,,,KGS,3300.0,87.5,288750.0,690.15,2277486.84,,,,,,,,,,
476,477,246926,SSM2324JWGRN00048,02/05/2023,26000216,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DICHLRO BENZAL CHLORIDE CRUDE",#01/23,0,0,KGS,7335.0,50.0,366750.0,235.55,1727744.12,,,,,,,,,,
477,478,58398,SSM2223JWGRN00049,08/07/2022,26000097,C-5 HYDROXY ESTER,C-5 HYDROXY ESTER CRUDE,#05+06/22,,,KGS,3360.0,87.5,294000.0,694.31,2332883.81,,,,,,,,,,
478,479,247580,SSM2324JWGRN00049,02/05/2023,31000009,"2,6 DIMETHOXY BENZOIC ACID","2,6 DIMETHOXY BENZOIC ACID",#11/23,0,0,KGS,900.0,335.0,301500.0,2395.99,2156390.44,,,,,,,,,,
479,480,62132,SSM2223JWGRN00050,16/07/2022,26000189,3-BROMO-1-(3-CHLOROPYRIDINE-2-YL)-1H-PYRAZOLE-5-CARBOXYLIC ACID,BCPA (STAGE-III) DRY POWDER,#007/22,,,KGS,152.0,10.0,1520.0,10824.29,1645291.85,,,,,,,,,,
480,481,60665,,,,3-BROMO-1-(3-CHLOROPYRIDINE-2-YL)-1H-PYRAZOLE-5-CARBOXYLIC ACID,,,,,,,,,,,62132.0,SSM2223JWGRN00050,2022-07-16,26000184,BCPA (STAGE-III) WET POWDER,,KGS,171.0,9612.7,1643771.85
481,482,247594,SSM2324JWGRN00050,04/05/2023,31000009,"2,6 DIMETHOXY BENZOIC ACID","2,6 DIMETHOXY BENZOIC ACID",#12/23,0,0,KGS,900.0,335.0,301500.0,2285.41,2056868.7,,,,,,,,,,
482,483,62454,SSM2223JWGRN00051,15/07/2022,26000097,C-5 HYDROXY ESTER,C-5 HYDROXY ESTER CRUDE,#01+02&#07+08/22,,,KGS,4900.0,87.5,428750.0,924.04,4527793.4,,,,,,,,,,
483,484,247792,SSM2324JWGRN00051,30/04/2023,26000083,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,4-FTMP CRUDE,#22+23/23,0,0,KGS,1095.0,180.81,197986.95,1833.98,2008203.69,,,,,,,,,,
484,485,230790,,,,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,,,,,,,,,,,247792.0,SSM2324JWGRN00051,2023-04-30,26000086,4-FTMP RECOVERED TOLUENE,23DFTMP1020030,KGS,108.0,45.6,540.0
485,486,63324,SSM2223JWGRN00052,20/07/2022,28000026,3-BROMO-1-(3-CHLOROPYRIDINE-2-YL)-1H-PYRAZOLE-5-CARBOXYLIC ACID,BCPA SFG,#007/22,,,KGS,124.0,10.0,1240.0,13423.76,1664546.15,,,,,,,,,,
486,487,62254,,,,3-BROMO-1-(3-CHLOROPYRIDINE-2-YL)-1H-PYRAZOLE-5-CARBOXYLIC ACID,,,,,,,,,,,63324.0,SSM2223JWGRN00052,2022-07-20,26000190,BCPA (WET POWDER),23DBCPA4010007,KGS,143.0,10942.8,1564820.92
487,488,62254,,,,3-BROMO-1-(3-CHLOROPYRIDINE-2-YL)-1H-PYRAZOLE-5-CARBOXYLIC ACID,,,,,,,,,,,63324.0,SSM2223JWGRN00052,2022-07-20,26000190,BCPA (WET POWDER),23DBCPA4010007,KGS,9.0,10942.8,98485.23
488,489,248169,SSM2324JWGRN00052,30/04/2023,26000196,DIMETHYL-2-METHYL GLUTARATE,MGDM DISTILLED METHANOL,#34/23,0,0,KGS,6030.0,11.0,66330.0,18.51,111645.0,,,,,,,,,,
489,490,230068,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,248169.0,SSM2324JWGRN00052,2023-04-30,26000157,MGDM RECOVERED METHANOL,24CMGDM3010001,KGS,412.0,85.68,2060.0
490,491,233081,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,248169.0,SSM2324JWGRN00052,2023-04-30,26000157,MGDM RECOVERED METHANOL,23CMGDM3010066,KGS,517.0,5.0,2585.0
491,492,233081,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,248169.0,SSM2324JWGRN00052,2023-04-30,26000157,MGDM RECOVERED METHANOL,23CMGDM4020060,KGS,39.0,5.0,195.0
492,493,233081,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,248169.0,SSM2324JWGRN00052,2023-04-30,26000157,MGDM RECOVERED METHANOL,23CMGDM4040033,KGS,256.0,5.0,1280.0
493,494,233081,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,248169.0,SSM2324JWGRN00052,2023-04-30,26000157,MGDM RECOVERED METHANOL,23CMGDM4020061,KGS,316.0,5.0,1580.0
494,495,233081,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,248169.0,SSM2324JWGRN00052,2023-04-30,26000157,MGDM RECOVERED METHANOL,23CMGDM3010063,KGS,423.0,5.0,2115.0
495,496,233081,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,248169.0,SSM2324JWGRN00052,2023-04-30,26000157,MGDM RECOVERED METHANOL,23CMGDM4020062,KGS,331.0,5.0,1655.0
496,497,233081,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,248169.0,SSM2324JWGRN00052,2023-04-30,26000157,MGDM RECOVERED METHANOL,23CMGDM4020063,KGS,131.0,5.0,655.0
497,498,233081,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,248169.0,SSM2324JWGRN00052,2023-04-30,26000157,MGDM RECOVERED METHANOL,23CMGDM3010038,KGS,25.0,5.0,125.0
498,499,233081,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,248169.0,SSM2324JWGRN00052,2023-04-30,26000157,MGDM RECOVERED METHANOL,23CMGDM3010064,KGS,50.0,5.0,250.0
499,500,233081,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,248169.0,SSM2324JWGRN00052,2023-04-30,26000157,MGDM RECOVERED METHANOL,23CMGDM4020066,KGS,237.0,5.0,1185.0
500,501,233081,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,248169.0,SSM2324JWGRN00052,2023-04-30,26000157,MGDM RECOVERED METHANOL,23CMGDM4020067,KGS,380.0,5.0,1900.0
501,502,233081,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,248169.0,SSM2324JWGRN00052,2023-04-30,26000157,MGDM RECOVERED METHANOL,	23CMGDM4020068,KGS,85.0,5.0,425.0
502,503,233081,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,248169.0,SSM2324JWGRN00052,2023-04-30,26000157,MGDM RECOVERED METHANOL,24CMGDM3010002,KGS,4500.0,5.0,22500.0
503,504,236359,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,248169.0,SSM2324JWGRN00052,2023-04-30,26000157,MGDM RECOVERED METHANOL,23CMGDM3010063,KGS,207.0,5.0,1035.0
504,505,236359,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,248169.0,SSM2324JWGRN00052,2023-04-30,26000157,MGDM RECOVERED METHANOL,23CMGDM4020069,KGS,355.0,5.0,1775.0
505,506,236359,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,248169.0,SSM2324JWGRN00052,2023-04-30,26000157,MGDM RECOVERED METHANOL,23CMGDM4020070,KGS,308.0,5.0,1540.0
506,507,236359,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,248169.0,SSM2324JWGRN00052,2023-04-30,26000157,MGDM RECOVERED METHANOL,24CMGDM3010001,KGS,240.0,5.0,1200.0
507,508,236359,,,,DIMETHYL-2-METHYL GLUTARATE,,,,,,,,,,,248169.0,SSM2324JWGRN00052,2023-04-30,26000157,MGDM RECOVERED METHANOL,24CMGDM4020001,KGS,251.0,7.07,1255.0
508,509,485226,SSM2425JWGRN00052,07/06/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#22/24,0,0,KGS,7155.0,0.0,0.0,102.4,732696.61,,,,,,,,,,
509,510,485226,SSM2425JWGRN00052,07/06/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#22/24,0,0,KGS,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
510,511,476428,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,485226.0,SSM2425JWGRN00052,2024-06-07,26000028,"RECOVERED 2,4 DCT",25EDCBL1020003,KGS,340.0,287.06,35302.46
511,512,476428,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,485226.0,SSM2425JWGRN00052,2024-06-07,26000028,"RECOVERED 2,4 DCT",25BDCBL1020009,KGS,3385.0,120.74,368921.21
512,513,64507,SSM2223JWGRN00053,18/07/2022,26000097,C-5 HYDROXY ESTER,C-5 HYDROXY ESTER CRUDE,#09+10/22,,,KGS,3480.0,87.5,304500.0,688.34,2395434.41,,,,,,,,,,
513,514,248957,SSM2324JWGRN00053,06/05/2023,26000083,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,4-FTMP CRUDE,#24+25+26+27/23,0,0,KGS,2200.0,180.81,397782.0,1759.18,3870206.4,,,,,,,,,,
514,515,230790,,,,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,,,,,,,,,,,248957.0,SSM2324JWGRN00053,2023-05-06,26000086,4-FTMP RECOVERED TOLUENE,23DFTMP1020030,KGS,807.0,6.1,4035.0
515,516,230790,,,,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,,,,,,,,,,,248957.0,SSM2324JWGRN00053,2023-05-06,26000086,4-FTMP RECOVERED TOLUENE,24DFTMP1020001,KGS,507.0,5.0,2535.0
516,517,236835,,,,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,,,,,,,,,,,248957.0,SSM2324JWGRN00053,2023-05-06,26000086,4-FTMP RECOVERED TOLUENE,24DFTMP1020001,KGS,338.0,5.0,1690.0
517,518,236835,,,,4-FLUORO-3-TRIFLUOROMETHYL PHENOL,,,,,,,,,,,248957.0,SSM2324JWGRN00053,2023-05-06,26000086,4-FTMP RECOVERED TOLUENE,24DFTMP1020002,KGS,148.0,30.07,740.0
518,519,64521,SSM2223JWGRN00054,20/07/2022,26000097,C-5 HYDROXY ESTER,C-5 HYDROXY ESTER CRUDE,#11+12/22,,,KGS,3550.0,87.5,310625.0,576.93,2048099.96,,,,,,,,,,
519,520,249437,SSM2324JWGRN00054,07/05/2023,31000009,"2,6 DIMETHOXY BENZOIC ACID","2,6 DIMETHOXY BENZOIC ACID",#13+14/23,0,0,KGS,1600.0,335.0,536000.0,2252.42,3603865.26,,,,,,,,,,
520,521,66119,SSM2223JWGRN00055,24/07/2022,31000009,"2,6 DIMETHOXY BENZOIC ACID","2,6 DIMETHOXY BENZOIC ACID",#001(RP)/22,,,KGS,1180.0,1.0,1180.0,3462.71,4085992.25,,,,,,,,,,
521,522,64853,,,,"2,6 DIMETHOXY BENZOIC ACID",,,,,,,,,,,66119.0,SSM2223JWGRN00055,2022-07-24,31000009,"2,6 DIMETHOXY BENZOIC ACID",,KGS,900.0,3227.78,2905000.0
522,523,64853,,,,"2,6 DIMETHOXY BENZOIC ACID",,,,,,,,,,,66119.0,SSM2223JWGRN00055,2022-07-24,28000025,"2,6 DMBA SFG",,KGS,372.0,2830.03,1052769.55
523,524,249931,SSM2324JWGRN00055,04/05/2023,26000218,"2,5 DIMETHYL PHENYL ACETYL CHLORIDE",DISTILLED P-XYLENE,#AAL/028/23-24,0,0,KGS,4712.0,10.0,47120.0,145.08,683624.09,,,,,,,,,,
524,525,488012,SSM2425JWGRN00055,16/06/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#23/24,0,0,KGS,7225.0,0.0,0.0,102.74,742305.44,,,,,,,,,,
525,526,488012,SSM2425JWGRN00055,16/06/2024,26000029,"2,4 DICHLORO BENZOYL CHLORIDE","2,4 DCBC CRUDE",#23/24,0,0,KGS,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
526,527,476428,,,,"2,4 DICHLORO BENZOYL CHLORIDE",,,,,,,,,,,488012.0,SSM2425JWGRN00055,2024-06-16,26000028,"RECOVERED 2,4 DCT",25BDCBL1020009,KGS,365.0,1119.73,39780.28
